Name,Run,Session,Trial,AngleValue,Rt1,Resp1,Acc,PreviousTrialR,PreviousTrialCoh,Resp2,PreviousTrialConf
5,3,2,20,0.2,0.588343,1,-1.0,1.0,1.6,8,8
5,3,2,21,-0.2,0.58899,1,1.0,-1.0,0.2,8,8
5,3,2,22,0.8,0.599729,1,-1.0,1.0,-0.2,8,8
5,3,2,23,1.6,1.291099,0,1.0,-1.0,0.8,3,8
5,3,2,24,0.2,0.761391,1,-1.0,1.0,1.6,5,3
5,3,2,25,0.2,0.740001,1,-1.0,-1.0,0.2,7,5
5,3,2,26,-0.8,0.577646,1,1.0,-1.0,0.2,7,7
5,3,2,27,-1.6,0.484227,1,1.0,1.0,-0.8,8,7
5,3,2,28,-0.8,0.469846,1,1.0,1.0,-1.6,9,8
5,3,2,29,-1.6,0.522428,1,1.0,1.0,-0.8,9,9
5,3,2,30,-0.2,0.446565,1,1.0,1.0,-1.6,8,9
5,3,2,31,-1.6,0.496059,1,1.0,1.0,-0.2,7,8
5,3,2,32,1.6,0.534774,0,1.0,1.0,-1.6,8,7
5,3,2,33,0.2,0.62489,1,-1.0,1.0,1.6,6,8
5,3,2,34,-1.6,0.486331,1,1.0,-1.0,0.2,7,6
5,3,2,35,-1.6,0.456283,1,1.0,1.0,-1.6,8,7
5,3,2,36,-0.8,0.546509,1,1.0,1.0,-1.6,7,8
5,3,2,37,-0.2,0.577343,1,1.0,1.0,-0.8,6,7
5,3,2,38,-0.8,0.633345,1,1.0,1.0,-0.2,9,6
5,3,2,39,-1.6,0.474585,1,1.0,1.0,-0.8,9,9
5,3,2,40,0.2,0.494274,1,-1.0,1.0,-1.6,8,9
5,3,2,41,-0.2,0.714859,1,1.0,-1.0,0.2,6,8
5,3,2,42,0.8,0.583829,1,-1.0,1.0,-0.2,9,6
5,3,2,43,-0.2,0.573407,1,1.0,-1.0,0.8,9,9
5,3,2,44,-0.2,0.521955,1,1.0,1.0,-0.2,9,9
5,3,2,45,-1.6,0.467102,1,1.0,1.0,-0.2,8,9
5,3,2,46,-1.6,0.489601,1,1.0,1.0,-1.6,9,8
5,3,2,47,-1.6,0.574354,1,1.0,1.0,-1.6,9,9
5,3,2,48,0.2,0.497881,1,-1.0,1.0,-1.6,8,9
5,3,2,49,-0.8,0.526445,1,1.0,-1.0,0.2,8,8
5,3,2,50,0.8,0.855525,0,1.0,1.0,-0.8,6,8
5,3,2,51,0.8,0.626131,1,-1.0,1.0,0.8,8,6
5,3,2,52,1.6,1.05954,1,-1.0,-1.0,0.8,6,8
5,3,2,53,0.2,0.617789,1,-1.0,-1.0,1.6,7,6
5,3,2,54,-0.8,0.534285,1,1.0,-1.0,0.2,9,7
5,3,2,55,-0.8,0.529942,1,1.0,1.0,-0.8,6,9
5,3,2,56,0.2,0.517454,1,-1.0,1.0,-0.8,7,6
5,3,2,57,0.8,0.520908,1,-1.0,-1.0,0.2,9,7
5,3,2,58,-0.2,0.647578,1,1.0,-1.0,0.8,6,9
5,3,2,59,-0.2,0.659726,1,1.0,1.0,-0.2,6,6
5,3,2,60,0.2,0.623149,1,-1.0,1.0,-0.2,6,6
5,3,2,61,1.6,0.694193,1,-1.0,-1.0,0.2,6,6
5,3,2,62,-0.8,0.680734,1,1.0,-1.0,1.6,8,6
5,3,2,63,0.2,1.203589,1,-1.0,1.0,-0.8,1,8
5,3,2,64,0.2,0.973596,1,-1.0,-1.0,0.2,8,1
5,3,2,65,-0.2,0.677742,1,1.0,-1.0,0.2,9,8
5,3,2,66,0.8,1.674013,1,-1.0,1.0,-0.2,6,9
5,3,2,67,-0.2,0.838603,1,1.0,-1.0,0.8,7,6
5,3,2,68,-0.8,0.656717,1,1.0,1.0,-0.2,8,7
5,3,2,69,0.2,1.026652,1,-1.0,1.0,-0.8,8,8
5,3,2,70,0.2,0.633193,0,1.0,-1.0,0.2,7,8
5,3,2,71,-0.2,0.594285,1,1.0,1.0,0.2,6,7
5,3,2,72,0.8,1.266414,0,1.0,1.0,-0.2,7,6
5,3,2,73,1.6,0.584736,0,1.0,1.0,0.8,8,7
5,3,2,74,1.6,0.742872,0,1.0,1.0,1.6,9,8
5,3,2,75,-0.8,0.617566,1,1.0,1.0,1.6,8,9
5,3,2,76,-0.8,0.610439,1,1.0,1.0,-0.8,7,8
5,3,2,77,-1.6,0.592741,1,1.0,1.0,-0.8,8,7
5,3,2,78,0.2,1.361078,1,-1.0,1.0,-1.6,6,8
5,3,2,79,-0.8,0.604916,1,1.0,-1.0,0.2,7,6
5,3,2,80,-0.2,0.544936,1,1.0,1.0,-0.8,8,7
5,3,2,81,0.8,1.113087,0,1.0,1.0,-0.2,6,8
5,3,2,82,0.2,0.653103,1,-1.0,1.0,0.8,6,6
5,3,2,83,-0.2,0.779318,1,1.0,-1.0,0.2,7,6
5,3,2,84,-0.8,0.643264,1,1.0,1.0,-0.2,6,7
5,3,2,85,-0.2,0.774244,1,1.0,1.0,-0.8,8,6
5,3,2,86,1.6,0.729571,0,1.0,1.0,-0.2,7,8
5,3,2,87,-0.8,0.610132,1,1.0,1.0,1.6,7,7
5,3,2,88,-0.2,0.527847,1,1.0,1.0,-0.8,8,7
5,3,2,89,0.8,0.558087,1,-1.0,1.0,-0.2,9,8
5,3,2,90,-1.6,0.471496,1,1.0,-1.0,0.8,8,9
5,3,2,91,0.2,1.010881,1,-1.0,1.0,-1.6,5,8
5,3,2,92,1.6,0.581136,0,1.0,-1.0,0.2,7,5
5,3,2,93,-0.8,0.528584,1,1.0,1.0,1.6,8,7
5,3,2,94,-0.8,0.66203,1,1.0,1.0,-0.8,2,8
5,3,2,95,0.2,0.627132,1,-1.0,1.0,-0.8,5,2
5,3,2,96,1.6,0.816912,0,1.0,-1.0,0.2,8,5
5,3,2,97,0.2,0.607569,1,-1.0,1.0,1.6,8,8
5,3,2,98,0.8,0.794264,1,-1.0,-1.0,0.2,7,8
5,3,2,99,-0.8,0.662635,1,1.0,-1.0,0.8,5,7
5,3,2,100,0.8,1.103932,0,1.0,1.0,-0.8,2,5
5,3,2,101,-0.2,0.721943,1,1.0,1.0,0.8,8,2
5,3,2,102,-0.2,0.655167,1,1.0,1.0,-0.2,8,8
5,3,2,103,-0.8,0.585562,1,1.0,1.0,-0.2,8,8
5,3,2,104,0.8,0.647402,0,1.0,1.0,-0.8,8,8
5,3,2,105,0.2,0.91927,1,-1.0,1.0,0.8,1,8
5,3,2,106,0.8,1.354784,0,1.0,-1.0,0.2,8,1
5,3,2,107,0.8,1.294386,0,1.0,1.0,0.8,6,8
5,3,2,109,1.6,0.760813,0,1.0,0.0,-1.6,7,1
5,3,2,110,0.2,1.000976,1,-1.0,1.0,1.6,5,7
5,1,3,1,0.8,0.648377,1,-1.0,0.0,-100.0,8,-100
5,1,3,2,0.2,0.514071,1,-1.0,-1.0,0.8,8,8
5,1,3,3,-1.6,0.57411,1,1.0,-1.0,0.2,7,8
5,1,3,4,-0.2,0.615207,1,1.0,1.0,-1.6,7,7
5,1,3,5,0.2,0.510285,1,-1.0,1.0,-0.2,8,7
5,1,3,6,1.6,0.630636,0,1.0,-1.0,0.2,8,8
5,1,3,7,1.6,0.52601,0,1.0,1.0,1.6,9,8
5,1,3,8,-0.8,0.549533,1,1.0,1.0,1.6,8,9
5,1,3,9,1.6,0.59567,0,1.0,1.0,-0.8,8,8
5,1,3,10,1.6,0.520481,0,1.0,1.0,1.6,9,8
5,1,3,11,-0.2,0.558665,1,1.0,1.0,1.6,8,9
5,1,3,12,0.8,0.712271,0,1.0,1.0,-0.2,5,8
5,1,3,13,-0.8,0.576161,1,1.0,1.0,0.8,6,5
5,1,3,14,-0.2,0.660882,1,1.0,1.0,-0.8,7,6
5,1,3,15,0.8,0.795487,1,-1.0,1.0,-0.2,6,7
5,1,3,16,0.8,0.902329,0,1.0,-1.0,0.8,6,6
5,1,3,17,1.6,0.830857,0,1.0,1.0,0.8,5,6
5,1,3,18,0.2,0.642371,1,-1.0,1.0,1.6,5,5
5,1,3,19,-1.6,0.739865,1,1.0,-1.0,0.2,6,5
5,1,3,20,0.8,0.817565,0,1.0,1.0,-1.6,7,6
5,1,3,21,1.6,0.571136,0,1.0,1.0,0.8,8,7
5,1,3,22,0.2,0.685379,1,-1.0,1.0,1.6,7,8
5,1,3,23,0.8,0.784623,0,1.0,-1.0,0.2,6,7
5,1,3,24,0.2,0.938476,0,1.0,1.0,0.8,4,6
5,1,3,25,-0.2,0.600367,1,1.0,1.0,0.2,6,4
5,1,3,26,0.2,0.535207,1,-1.0,1.0,-0.2,4,6
5,1,3,27,-0.8,0.508998,1,1.0,-1.0,0.2,6,4
5,1,3,28,0.2,0.723351,1,-1.0,1.0,-0.8,5,6
5,1,3,29,-1.6,0.49935,1,1.0,-1.0,0.2,7,5
5,1,3,30,-0.8,0.570959,1,1.0,1.0,-1.6,6,7
5,1,3,31,-1.6,0.500879,1,1.0,1.0,-0.8,7,6
5,1,3,32,-1.6,0.553515,1,1.0,1.0,-1.6,7,7
5,1,3,33,0.8,0.710649,0,1.0,1.0,-1.6,7,7
5,1,3,34,0.2,0.492029,1,-1.0,1.0,0.8,5,7
5,1,3,35,-0.2,0.535815,1,1.0,-1.0,0.2,5,5
5,1,3,36,1.6,0.73065,0,1.0,1.0,-0.2,6,5
5,1,3,37,-1.6,0.549754,1,1.0,1.0,1.6,9,6
5,1,3,38,-0.2,0.67034,1,1.0,1.0,-1.6,7,9
5,1,3,39,-0.2,0.82585,1,1.0,1.0,-0.2,8,7
5,1,3,40,0.8,1.03735,1,-1.0,1.0,-0.2,5,8
5,1,3,41,0.8,0.632686,1,-1.0,-1.0,0.8,3,5
5,1,3,42,-0.8,0.562993,1,1.0,-1.0,0.8,6,3
5,1,3,43,-0.2,0.600701,1,1.0,1.0,-0.8,4,6
5,1,3,44,-0.2,0.555465,1,1.0,1.0,-0.2,7,4
5,1,3,45,0.2,0.60071,1,-1.0,1.0,-0.2,4,7
5,1,3,46,0.2,0.841391,1,-1.0,-1.0,0.2,2,4
5,1,3,47,0.8,0.796314,1,-1.0,-1.0,0.2,4,2
5,1,3,48,-0.8,0.627378,1,1.0,-1.0,0.8,3,4
5,1,3,49,0.2,0.589357,1,-1.0,1.0,-0.8,3,3
5,1,3,50,0.2,1.198601,1,-1.0,-1.0,0.2,4,3
5,1,3,51,-0.8,0.568125,1,1.0,-1.0,0.2,6,4
5,1,3,52,-1.6,0.541586,1,1.0,1.0,-0.8,9,6
5,1,3,53,-0.2,0.760824,1,1.0,1.0,-1.6,5,9
5,1,3,54,1.6,0.621841,0,1.0,1.0,-0.2,6,5
5,1,3,55,-0.2,0.914636,1,1.0,1.0,1.6,4,6
5,1,3,56,0.2,0.667373,1,-1.0,1.0,-0.2,2,4
5,1,3,57,-0.8,0.604594,1,1.0,-1.0,0.2,7,2
5,1,3,58,0.8,1.058638,0,1.0,1.0,-0.8,5,7
5,1,3,59,-0.8,0.713887,1,1.0,1.0,0.8,6,5
5,1,3,60,-0.2,0.936725,0,-1.0,1.0,-0.8,4,6
5,1,3,61,0.2,0.864061,0,1.0,-1.0,-0.2,6,4
5,1,3,62,0.8,0.631189,0,1.0,1.0,0.2,6,6
5,1,3,63,1.6,0.669669,0,1.0,1.0,0.8,7,6
5,1,3,64,0.2,0.79004,0,1.0,1.0,1.6,7,7
5,1,3,65,-0.8,0.511884,1,1.0,1.0,0.2,7,7
5,1,3,66,-0.8,0.599428,1,1.0,1.0,-0.8,9,7
5,1,3,67,-0.8,1.188809,1,1.0,1.0,-0.8,6,9
5,1,3,68,0.8,0.551825,0,1.0,1.0,-0.8,8,6
5,1,3,69,-0.8,0.573983,1,1.0,1.0,0.8,8,8
5,1,3,70,0.8,0.537477,0,1.0,1.0,-0.8,9,8
5,1,3,71,-0.8,0.525746,1,1.0,1.0,0.8,6,9
5,1,3,72,1.6,0.535017,0,1.0,1.0,-0.8,8,6
5,1,3,73,-0.2,0.578878,1,1.0,1.0,1.6,7,8
5,1,3,74,-0.8,0.654432,1,1.0,1.0,-0.2,6,7
5,1,3,75,-0.8,0.598625,1,1.0,1.0,-0.8,5,6
5,1,3,77,-0.2,0.920833,1,1.0,0.0,0.2,6,1
5,1,3,78,-0.2,0.667104,1,1.0,1.0,-0.2,8,6
5,1,3,79,0.8,1.143564,0,1.0,1.0,-0.2,4,8
5,1,3,80,0.2,0.674484,1,-1.0,1.0,0.8,5,4
5,1,3,81,0.2,1.017493,1,-1.0,-1.0,0.2,5,5
5,1,3,82,1.6,0.837695,0,1.0,-1.0,0.2,6,5
5,1,3,83,-0.2,0.634267,1,1.0,1.0,1.6,6,6
5,1,3,84,0.8,0.665105,0,1.0,1.0,-0.2,6,6
5,1,3,85,0.8,0.805359,0,1.0,1.0,0.8,5,6
5,1,3,86,-0.2,0.678107,1,1.0,1.0,0.8,7,5
5,1,3,87,0.2,0.758081,1,-1.0,1.0,-0.2,4,7
5,1,3,88,-1.6,0.533933,1,1.0,-1.0,0.2,6,4
5,1,3,89,-1.6,0.590284,1,1.0,1.0,-1.6,9,6
5,1,3,90,-0.2,0.629187,1,1.0,1.0,-1.6,7,9
5,1,3,91,0.8,0.641333,1,-1.0,1.0,-0.2,5,7
5,1,3,92,1.6,0.60171,0,1.0,-1.0,0.8,5,5
5,1,3,93,-1.6,0.581631,1,1.0,1.0,1.6,5,5
5,1,3,94,0.2,1.239838,1,-1.0,1.0,-1.6,3,5
5,1,3,95,-0.2,0.737587,1,1.0,-1.0,0.2,3,3
5,1,3,96,-1.6,0.592101,1,1.0,1.0,-0.2,4,3
5,1,3,97,-0.2,0.85672,1,1.0,1.0,-1.6,4,4
5,1,3,98,-0.8,0.618418,1,1.0,1.0,-0.2,5,4
5,1,3,99,0.8,0.601215,0,1.0,1.0,-0.8,6,5
5,1,3,100,-0.2,0.823704,1,1.0,1.0,0.8,3,6
5,1,3,101,-0.2,1.128712,0,-1.0,1.0,-0.2,1,3
5,1,3,102,-0.8,0.545416,1,1.0,-1.0,-0.2,8,1
5,1,3,103,0.2,1.154795,1,-1.0,1.0,-0.8,6,8
5,1,3,104,-0.8,0.524804,1,1.0,-1.0,0.2,7,6
5,1,3,105,0.2,1.058529,0,1.0,1.0,-0.8,6,7
5,1,3,106,0.2,0.636601,1,-1.0,1.0,0.2,4,6
5,1,3,107,0.8,0.737462,0,1.0,-1.0,0.2,7,4
5,1,3,108,-0.2,0.543633,1,1.0,1.0,0.8,7,7
5,1,3,109,-1.6,0.565558,1,1.0,1.0,-0.2,9,7
5,1,3,110,-0.8,0.649951,1,1.0,1.0,-1.6,9,9
5,2,3,1,-0.8,0.734673,1,1.0,0.0,-100.0,7,-100
5,2,3,2,0.8,1.332999,0,1.0,1.0,-0.8,7,7
5,2,3,3,0.2,0.704839,0,1.0,1.0,0.8,6,7
5,2,3,4,-0.2,0.943556,1,1.0,1.0,0.2,5,6
5,2,3,5,-0.8,0.674307,1,1.0,1.0,-0.2,6,5
5,2,3,6,1.6,0.698638,0,1.0,1.0,-0.8,8,6
5,2,3,7,-0.2,1.028647,1,1.0,1.0,1.6,7,8
5,2,3,8,0.8,0.7248,0,1.0,1.0,-0.2,8,7
5,2,3,9,0.2,0.920834,0,1.0,1.0,0.8,8,8
5,2,3,10,-0.2,1.483043,1,1.0,1.0,0.2,6,8
5,2,3,11,0.8,0.972454,1,-1.0,1.0,-0.2,5,6
5,2,3,12,0.8,0.879265,1,-1.0,-1.0,0.8,5,5
5,2,3,13,-0.2,0.721206,1,1.0,-1.0,0.8,6,5
5,2,3,14,0.8,1.398181,0,1.0,1.0,-0.2,5,6
5,2,3,15,0.8,1.00767,0,1.0,1.0,0.8,5,5
5,2,3,16,-0.2,0.844267,1,1.0,1.0,0.8,4,5
5,2,3,17,-0.2,0.565137,1,1.0,1.0,-0.2,4,4
5,2,3,18,0.2,0.594504,1,-1.0,1.0,-0.2,4,4
5,2,3,19,1.6,0.552544,0,1.0,-1.0,0.2,6,4
5,2,3,20,0.2,0.583408,1,-1.0,1.0,1.6,5,6
5,2,3,21,-0.2,0.645556,1,1.0,-1.0,0.2,5,5
5,2,3,22,0.8,0.569158,0,1.0,1.0,-0.2,7,5
5,2,3,23,1.6,0.657798,0,1.0,1.0,0.8,7,7
5,2,3,24,0.2,0.853228,1,-1.0,1.0,1.6,4,7
5,2,3,25,0.2,0.606117,1,-1.0,-1.0,0.2,5,4
5,2,3,26,-0.8,0.658054,1,1.0,-1.0,0.2,6,5
5,2,3,27,-1.6,0.61552,1,1.0,1.0,-0.8,9,6
5,2,3,28,-0.8,0.57631,1,1.0,1.0,-1.6,5,9
5,2,3,29,-1.6,0.483137,1,1.0,1.0,-0.8,9,5
5,2,3,30,-0.2,1.013209,0,-1.0,1.0,-1.6,5,9
5,2,3,31,-1.6,0.519828,1,1.0,-1.0,-0.2,9,5
5,2,3,32,1.6,1.13746,1,-1.0,1.0,-1.6,5,9
5,2,3,33,0.2,0.786807,1,-1.0,-1.0,1.6,5,5
5,2,3,34,-1.6,0.585514,1,1.0,-1.0,0.2,8,5
5,2,3,35,-1.6,0.552591,1,1.0,1.0,-1.6,9,8
5,2,3,36,-0.8,0.691725,1,1.0,1.0,-1.6,9,9
5,2,3,37,-0.2,0.560458,1,1.0,1.0,-0.8,9,9
5,2,3,38,-0.8,0.543495,1,1.0,1.0,-0.2,7,9
5,2,3,39,-1.6,0.834816,1,1.0,1.0,-0.8,9,7
5,2,3,40,0.2,0.618986,1,-1.0,1.0,-1.6,7,9
5,2,3,41,-0.2,0.601878,1,1.0,-1.0,0.2,6,7
5,2,3,43,-0.2,0.686655,1,1.0,0.0,0.8,5,5
5,2,3,44,-0.2,0.806195,1,1.0,1.0,-0.2,5,5
5,2,3,45,-1.6,0.476818,1,1.0,1.0,-0.2,6,5
5,2,3,46,-1.6,0.555611,1,1.0,1.0,-1.6,5,6
5,2,3,47,-1.6,0.53249,1,1.0,1.0,-1.6,9,5
5,2,3,48,0.2,0.812594,1,-1.0,1.0,-1.6,7,9
5,2,3,49,-0.8,0.547989,1,1.0,-1.0,0.2,8,7
5,2,3,50,0.8,0.892801,0,1.0,1.0,-0.8,7,8
5,2,3,51,0.8,1.064995,1,-1.0,1.0,0.8,3,7
5,2,3,52,1.6,0.688705,0,1.0,-1.0,0.8,6,3
5,2,3,53,0.2,0.598061,1,-1.0,1.0,1.6,6,6
5,2,3,54,-0.8,0.594038,1,1.0,-1.0,0.2,6,6
5,2,3,55,-0.8,0.564728,1,1.0,1.0,-0.8,7,6
5,2,3,56,0.2,0.57001,1,-1.0,1.0,-0.8,8,7
5,2,3,57,0.8,0.789641,1,-1.0,-1.0,0.2,4,8
5,2,3,58,-0.2,0.512486,1,1.0,-1.0,0.8,5,4
5,2,3,59,-0.2,0.640485,1,1.0,1.0,-0.2,5,5
5,2,3,60,0.2,0.615321,1,-1.0,1.0,-0.2,3,5
5,2,3,61,1.6,0.552828,0,1.0,-1.0,0.2,7,3
5,2,3,62,-0.8,0.553551,1,1.0,1.0,1.6,6,7
5,2,3,63,0.2,1.035667,1,-1.0,1.0,-0.8,4,6
5,2,3,64,0.2,1.019183,1,-1.0,-1.0,0.2,2,4
5,2,3,65,-0.2,0.660026,1,1.0,-1.0,0.2,7,2
5,2,3,66,0.8,1.294689,0,1.0,1.0,-0.2,4,7
5,2,3,67,-0.2,0.644101,1,1.0,1.0,0.8,6,4
5,2,3,68,-0.8,0.584909,1,1.0,1.0,-0.2,7,6
5,2,3,69,0.2,0.598276,0,1.0,1.0,-0.8,7,7
5,2,3,70,0.2,0.991843,0,1.0,1.0,0.2,5,7
5,2,3,71,-0.2,0.574033,1,1.0,1.0,0.2,6,5
5,2,3,72,0.8,1.33881,1,-1.0,1.0,-0.2,6,6
5,2,3,73,1.6,0.996373,1,-1.0,-1.0,0.8,5,6
5,2,3,74,1.6,0.498371,0,1.0,-1.0,1.6,9,5
5,2,3,75,-0.8,0.605736,1,1.0,1.0,1.6,9,9
5,2,3,76,-0.8,0.541851,1,1.0,1.0,-0.8,9,9
5,2,3,77,-1.6,0.51383,1,1.0,1.0,-0.8,9,9
5,2,3,78,0.2,0.729249,1,-1.0,1.0,-1.6,9,9
5,2,3,79,-0.8,0.516763,1,1.0,-1.0,0.2,9,9
5,2,3,80,-0.2,0.521528,1,1.0,1.0,-0.8,9,9
5,2,3,81,0.8,1.418936,0,1.0,1.0,-0.2,7,9
5,2,3,82,0.2,0.474065,1,-1.0,1.0,0.8,8,7
5,2,3,83,-0.2,0.511809,1,1.0,-1.0,0.2,8,8
5,2,3,84,-0.8,0.67535,1,1.0,1.0,-0.2,9,8
5,2,3,85,-0.2,0.984958,1,1.0,1.0,-0.8,4,9
5,2,3,86,1.6,0.605605,0,1.0,1.0,-0.2,7,4
5,2,3,87,-0.8,0.49971,1,1.0,1.0,1.6,9,7
5,2,3,88,-0.2,0.802292,1,1.0,1.0,-0.8,9,9
5,2,3,89,0.8,0.625279,1,-1.0,1.0,-0.2,9,9
5,2,3,90,-1.6,0.581504,1,1.0,-1.0,0.8,9,9
5,2,3,91,0.2,1.166122,1,-1.0,1.0,-1.6,6,9
5,2,3,92,1.6,0.618155,0,1.0,-1.0,0.2,8,6
5,2,3,93,-0.8,0.611788,1,1.0,1.0,1.6,9,8
5,2,3,94,-0.8,0.515866,1,1.0,1.0,-0.8,9,9
5,2,3,95,0.2,0.495356,1,-1.0,1.0,-0.8,9,9
5,2,3,96,1.6,0.588755,0,1.0,-1.0,0.2,8,9
5,2,3,97,0.2,1.013481,1,-1.0,1.0,1.6,8,8
5,2,3,98,0.8,0.817055,0,1.0,-1.0,0.2,2,8
5,2,3,99,-0.8,0.621781,1,1.0,1.0,0.8,7,2
5,2,3,100,0.8,0.679537,0,1.0,1.0,-0.8,9,7
5,2,3,101,-0.2,0.741853,1,1.0,1.0,0.8,6,9
5,2,3,102,-0.2,1.044023,1,1.0,1.0,-0.2,3,6
5,2,3,103,-0.8,0.589652,1,1.0,1.0,-0.2,6,3
5,2,3,104,0.8,0.775667,1,-1.0,1.0,-0.8,6,6
5,2,3,105,0.2,0.584294,1,-1.0,-1.0,0.8,6,6
5,2,3,106,0.8,1.107891,0,1.0,-1.0,0.2,4,6
5,2,3,107,0.8,0.702085,0,1.0,1.0,0.8,5,4
5,2,3,108,-1.6,0.472111,1,1.0,1.0,0.8,9,5
5,2,3,109,1.6,0.780895,0,1.0,1.0,-1.6,4,9
5,2,3,110,0.2,0.641729,1,-1.0,1.0,1.6,5,4
5,3,3,1,0.2,0.647447,1,-1.0,0.0,-100.0,5,-100
5,3,3,2,0.8,0.605626,1,-1.0,-1.0,0.2,5,5
5,3,3,3,0.8,0.859351,1,-1.0,-1.0,0.8,5,5
5,3,3,4,-0.2,0.837767,1,1.0,-1.0,0.8,6,5
5,3,3,5,-0.8,0.520196,1,1.0,1.0,-0.2,6,6
5,3,3,6,-1.6,0.492194,1,1.0,1.0,-0.8,6,6
5,3,3,7,-0.2,0.563422,1,1.0,1.0,-1.6,6,6
5,3,3,8,0.2,0.547131,1,-1.0,1.0,-0.2,7,6
5,3,3,9,-0.8,0.48832,1,1.0,-1.0,0.2,6,7
5,3,3,10,0.2,0.961841,1,-1.0,1.0,-0.8,5,6
5,3,3,11,-0.8,0.547317,1,1.0,-1.0,0.2,8,5
5,3,3,12,-0.8,0.532866,1,1.0,1.0,-0.8,7,8
5,3,3,13,0.2,0.575903,1,-1.0,1.0,-0.8,7,7
5,3,3,14,1.6,0.864444,0,1.0,-1.0,0.2,7,7
5,3,3,15,0.8,0.68823,1,-1.0,1.0,1.6,3,7
5,3,3,16,-0.8,0.559849,1,1.0,-1.0,0.8,8,3
5,3,3,17,-0.2,0.608726,1,1.0,1.0,-0.8,2,8
5,3,3,18,1.6,0.768242,0,1.0,1.0,-0.2,8,2
5,3,3,19,-0.8,0.922897,1,1.0,1.0,1.6,9,8
5,3,3,20,1.6,0.67648,0,1.0,1.0,-0.8,6,9
5,3,3,21,0.2,0.701683,1,-1.0,1.0,1.6,5,6
5,3,3,22,-0.8,0.728615,1,1.0,-1.0,0.2,6,5
5,3,3,23,0.8,1.453963,1,-1.0,1.0,-0.8,1,6
5,3,3,24,0.2,1.178433,1,-1.0,-1.0,0.8,5,1
5,3,3,26,-0.8,0.547229,1,1.0,0.0,0.2,5,4
5,3,3,27,-1.6,0.503996,1,1.0,1.0,-0.8,6,5
5,3,3,28,-0.8,1.005215,1,1.0,1.0,-1.6,5,6
5,3,3,29,-0.2,0.588768,1,1.0,1.0,-0.8,6,5
5,3,3,30,0.2,0.529522,0,1.0,1.0,-0.2,7,6
5,3,3,31,1.6,0.553783,0,1.0,1.0,0.2,8,7
5,3,3,32,-0.8,0.563956,1,1.0,1.0,1.6,8,8
5,3,3,33,0.8,0.55538,1,-1.0,1.0,-0.8,8,8
5,3,3,34,1.6,0.621873,0,1.0,-1.0,0.8,6,8
5,3,3,35,-0.2,0.646732,1,1.0,1.0,1.6,7,6
5,3,3,36,-1.6,0.521727,1,1.0,1.0,-0.2,8,7
5,3,3,37,0.8,0.686394,1,-1.0,1.0,-1.6,8,8
5,3,3,38,-0.2,0.632605,1,1.0,-1.0,0.8,8,8
5,3,3,39,-1.6,0.543095,1,1.0,1.0,-0.2,9,8
5,3,3,40,0.8,0.753388,0,1.0,1.0,-1.6,7,9
5,3,3,41,0.2,1.304029,0,1.0,1.0,0.8,6,7
5,3,3,42,-1.6,0.666894,1,1.0,1.0,0.2,7,6
5,3,3,43,1.6,0.846494,0,1.0,1.0,-1.6,7,7
5,3,3,44,-1.6,0.525184,1,1.0,1.0,1.6,9,7
5,3,3,45,-1.6,0.609835,1,1.0,1.0,-1.6,9,9
5,3,3,46,1.6,0.685592,0,1.0,1.0,-1.6,9,9
5,3,3,47,0.2,0.684761,1,-1.0,1.0,1.6,6,9
5,3,3,48,-0.2,0.519128,1,1.0,-1.0,0.2,7,6
5,3,3,49,-0.2,0.558428,1,1.0,1.0,-0.2,9,7
5,3,3,50,0.8,0.694516,0,1.0,1.0,-0.2,9,9
5,3,3,51,-1.6,0.508169,1,1.0,1.0,0.8,8,9
5,3,3,52,0.8,0.606048,0,1.0,1.0,-1.6,5,8
5,3,3,53,0.2,0.848176,1,-1.0,1.0,0.8,6,5
5,3,3,54,-0.2,1.438282,0,-1.0,-1.0,0.2,1,6
5,3,3,56,-0.2,0.593344,1,1.0,0.0,0.2,7,5
5,3,3,57,-0.8,0.784671,1,1.0,1.0,-0.2,6,7
5,3,3,58,-0.2,0.578163,1,1.0,1.0,-0.8,6,6
5,3,3,59,1.6,0.854446,0,1.0,1.0,-0.2,5,6
5,3,3,60,-0.8,0.714355,1,1.0,1.0,1.6,6,5
5,3,3,61,-0.2,0.960453,1,1.0,1.0,-0.8,6,6
5,3,3,62,-0.8,0.625809,1,1.0,1.0,-0.2,6,6
5,3,3,63,-1.6,0.667889,1,1.0,1.0,-0.8,8,6
5,3,3,64,0.2,0.698332,0,1.0,1.0,-1.6,5,8
5,3,3,65,0.8,1.248932,0,1.0,1.0,0.2,1,5
5,3,3,66,1.6,0.529692,0,1.0,1.0,0.8,8,1
5,3,3,67,0.8,1.269782,0,1.0,1.0,1.6,1,8
5,3,3,68,-0.2,0.479968,1,1.0,1.0,0.8,7,1
5,3,3,69,-0.8,0.530683,1,1.0,1.0,-0.2,9,7
5,3,3,70,0.2,0.645015,1,-1.0,1.0,-0.8,6,9
5,3,3,71,0.8,0.586458,1,-1.0,-1.0,0.2,4,6
5,3,3,72,1.6,0.485142,0,1.0,-1.0,0.8,9,4
5,3,3,73,-1.6,0.506518,1,1.0,1.0,1.6,9,9
5,3,3,74,-0.2,0.725753,1,1.0,1.0,-1.6,7,9
5,3,3,75,-1.6,0.475984,1,1.0,1.0,-0.2,9,7
